N1,N2,N3,F1,F2,F3,L1,L2,L3,gamma,1/lambda,gamma_over_lambda
837.5201113028528,16.419961195236578,0.4338986203919343,69.0,31.0,74.0,54.0,98.0,87.0,0.0002686826290977172,359.3813663804629,2896785.9110349817
558.2555636989913,97.1091149693461,0.30322698904797457,54.0,40.0,44.0,83.0,24.0,44.0,0.0002686826290977172,394.420605943766,3179218.9612585725
936.9950951093263,10.765019154903568,0.29472120399645724,60.0,12.0,23.0,43.0,23.0,16.0,0.0002686826290977172,432.87612810830615,3489188.8852133974
211.18283013014286,58.66302481369536,1.2568268484106013,49.0,67.0,47.0,95.0,16.0,17.0,0.0002686826290977172,475.08101621027976,3829380.494093795
169.47171415182532,172.55540336449934,0.4180474095334362,96.0,81.0,48.0,26.0,50.0,3.0,0.0002686826290977172,521.400828799969,4202740.364871131
0.8316374779870016,234.24689607842285,0.23483628622929578,44.0,73.0,7.0,88.0,28.0,55.0,0.0002686826290977172,572.236765935022,4612502.362133902
43.4148567326781,219.77416299071547,0.2722099696303617,14.0,0.0,34.0,89.0,97.0,35.0,0.0002686826290977172,628.029144183426,5062215.648275765
704.4616588362676,100.70707658105631,0.0028607846147679617,53.0,6.0,59.0,80.0,74.0,96.0,0.0002686826290977172,689.2612104349702,5555775.424642281
330.7515394127226,133.08229314546938,0.4361853780140658,7.0,7.0,40.0,34.0,82.0,52.0,0.0002686826290977172,756.463327554629,6097456.66990156
750.7508895743875,62.0068136958137,0.22825417897973965,82.0,11.0,6.0,3.0,76.0,12.0,0.0002686826290977172,830.2175681319752,6691951.167864366
23.496275867968627,166.15178463739213,0.7405556758106415,18.0,24.0,52.0,93.0,21.0,44.0,0.0002686826290977172,911.1627561154896,7344408.145470955
170.9339328358327,93.41843729926707,1.0519545276002666,83.0,9.0,25.0,36.0,66.0,42.0,0.0002686826290977172,1000.0,8060478.872931515
977.9816129588542,13.857446673745587,0.19375516978016427,51.0,35.0,5.0,86.0,8.0,84.0,0.0003089197323469555,0.1,926.7591970408664
93.67572777666149,209.75141049539857,0.25953247538974844,37.0,51.0,79.0,98.0,13.0,56.0,0.0003089197323469555,0.10974987654930562,1017.117074661687
427.91907524908095,38.01167935877153,1.0206008308098562,77.0,50.0,85.0,64.0,78.0,8.0,0.0003089197323469555,0.12045035402587821,1116.28473380311
542.9195751008609,89.75255271967184,0.3908775305332199,9.0,72.0,94.0,60.0,41.0,8.0,0.0003089197323469555,0.1321941148466029,1225.1211172876579
951.2299642178331,33.880280935100785,0.08234310345927626,33.0,7.0,25.0,5.0,42.0,13.0,0.0003089197323469555,0.14508287784959398,1344.5689138026783
183.2241817536409,183.35521633378175,0.305637154950442,19.0,78.0,95.0,47.0,10.0,7.0,0.0003089197323469555,0.1592282793341092,1475.6627230187785
298.2712342129038,73.29456979327075,0.9774485705747333,93.0,54.0,76.0,43.0,51.0,17.0,0.0003089197323469555,0.17475284000076838,1619.5380167972312
485.27209587048134,134.3260206103105,0.13932267602383644,65.0,59.0,16.0,78.0,86.0,96.0,0.0003089197323469555,0.19179102616724888,1777.4409741040336
807.1784664716508,2.525016013604801,0.6020045745100158,21.0,56.0,27.0,99.0,94.0,7.0,0.0003089197323469555,0.2104904144512021,1950.7392748159525
395.40995032322115,163.35111661970276,0.0726520006028471,15.0,60.0,24.0,63.0,86.0,83.0,0.0003089197323469555,0.23101297000831597,2140.933945909327
666.0754052319576,88.32704741140036,0.17371421284401148,29.0,6.0,60.0,32.0,52.0,21.0,0.0003089197323469555,0.2535364493970112,2349.672362637664
24.735297770437228,46.395904353399956,1.7016382116921343,93.0,73.0,5.0,20.0,99.0,82.0,0.0003089197323469555,0.2782559402207124,2578.7625173079878
443.7794816505758,83.33725519458525,0.6265329440090748,42.0,77.0,9.0,35.0,37.0,52.0,0.0003089197323469555,0.30538555088334157,2830.1886792452833
154.19693789250388,135.67208541566487,0.7431139083656223,50.0,48.0,42.0,8.0,24.0,11.0,0.0003089197323469555,0.33516026509388425,3106.128581584121
164.56286139539725,112.79063708978799,0.9079412955733691,67.0,92.0,52.0,59.0,30.0,31.0,0.0003089197323469555,0.36783797718286343,3408.972283751271
336.26747451950683,14.867601201520019,1.376929926251064,64.0,49.0,39.0,47.0,52.0,13.0,0.0003089197323469555,0.4037017258596554,3741.342873017063
638.2373504574356,0.6001895748410352,0.9311172550462621,37.0,51.0,3.0,49.0,10.0,74.0,0.0003089197323469555,0.4430621457583881,4106.119184422471
544.6024984500389,109.99997147740655,0.22487182886361304,29.0,20.0,57.0,90.0,77.0,43.0,0.0003089197323469555,0.4862601580065355,4506.460735871016
228.37376815458697,45.890202263186545,1.3276646448730285,5.0,1.0,55.0,46.0,56.0,92.0,0.0003089197323469555,0.533669923120631,4945.835094361369
344.84529470729797,36.825114946422026,1.1843673400833046,50.0,32.0,37.0,11.0,22.0,77.0,0.0003089197323469555,0.5857020818056667,5428.047910393837
339.76139385671166,55.86426263984335,1.040643814425682,86.0,98.0,51.0,90.0,52.0,74.0,0.0003089197323469555,0.6428073117284322,5957.2758806943975
778.2094526866323,50.41516852416121,0.27052874450866765,51.0,69.0,84.0,55.0,66.0,14.0,0.0003089197323469555,0.7054802310718644,6538.10292476366
381.2144583318244,75.16742221738178,0.8084035496154481,6.0,0.0,42.0,82.0,91.0,13.0,0.0003089197323469555,0.7742636826811272,7175.559888594657
612.2754999545433,0.04832211933489378,0.9837532874907279,8.0,49.0,86.0,79.0,43.0,34.0,0.0003089197323469555,0.8497534359086445,7875.168119454128
23.65831509119888,223.37111679181046,0.27995082700053675,51.0,45.0,75.0,84.0,81.0,58.0,0.0003089197323469555,0.9326033468832199,8642.987289151175
266.25142410297474,11.381818019054771,1.5349517904971313,75.0,55.0,67.0,33.0,60.0,70.0,0.0003089197323469555,1.0235310218990263,9485.667880015591
318.37670622282235,111.42714512613917,0.6333644769131958,87.0,12.0,77.0,73.0,51.0,0.0,0.0003089197323469555,1.1233240329780276,10410.508788194245
250.2729877171542,183.41582674789606,0.180677777924436,16.0,66.0,19.0,54.0,32.0,0.0,0.0003089197323469555,1.2328467394420666,11425.5205431978
843.5023091520515,66.80911947564707,0.017434727327000736,21.0,86.0,75.0,59.0,18.0,45.0,0.0003089197323469555,1.3530477745798075,12539.494691275138
46.53822045427158,59.72019052352568,1.5539745432124699,9.0,55.0,57.0,90.0,54.0,28.0,0.0003089197323469555,1.484968262254465,13762.07994358119
434.93482331206815,89.40669128340141,0.5941265738735008,80.0,36.0,37.0,6.0,61.0,53.0,0.0003089197323469555,1.6297508346206444,15103.865748697104
217.8607609680362,4.72145992747449,1.6783655557170318,54.0,54.0,50.0,27.0,97.0,31.0,0.0003089197323469555,1.7886495290574351,16576.474013367926
351.20655615642187,71.8255572658579,0.8909951033877362,20.0,17.0,55.0,92.0,38.0,41.0,0.0003089197323469555,1.9630406500402717,18192.659765899025
873.7815754556594,31.727777513408178,0.2434369838853438,94.0,6.0,33.0,25.0,3.0,0.0,0.0003089197323469555,2.1544346900318843,19966.421634109374
384.01806700793617,65.51699551162166,0.880832213691281,99.0,23.0,27.0,12.0,24.0,1.0,0.0003089197323469555,2.3644894126454084,21913.123094748888
70.98653692981543,215.34224258278198,0.25667774482326006,31.0,62.0,68.0,89.0,88.0,38.0,0.0003089197323469555,2.5950242113997377,24049.625544584283
340.62969040940686,53.511796557128065,1.057956419263066,85.0,21.0,50.0,48.0,70.0,42.0,0.0003089197323469555,2.8480358684358014,26394.434345751502
233.49463323804275,160.71196024286837,0.3944682036686778,88.0,6.0,3.0,9.0,22.0,38.0,0.0003089197323469555,3.125715849688237,28967.8591103498
37.181613277871136,191.34876268175347,0.5124512656581631,91.0,55.0,64.0,47.0,99.0,36.0,0.0003089197323469555,3.430469286314919,31792.189612585684
200.97814332400003,183.84829750686066,0.2687114495289675,0.0,81.0,20.0,8.0,80.0,39.0,0.0003089197323469555,3.764935806792469,34891.888852133954
207.95807728063085,120.80258443316436,0.7629283233458981,59.0,42.0,55.0,31.0,45.0,51.0,0.0003089197323469555,4.132012400115339,38293.804940937946
90.43453362503703,203.45276309153644,0.3162193557765564,92.0,83.0,85.0,17.0,9.0,49.0,0.0003089197323469555,4.5348785081285845,42027.40364871129
237.02830315672034,108.37377460021028,0.8089455573806348,66.0,34.0,86.0,12.0,25.0,58.0,0.0003089197323469555,4.977023564332112,46125.023621338994
252.44379527229557,35.836283395266896,1.3638594864137648,20.0,77.0,81.0,19.0,44.0,59.0,0.0003089197323469555,5.462277217684343,50622.1564827576
467.578262250826,125.94047809730328,0.23962809281100148,47.0,26.0,47.0,76.0,64.0,71.0,0.0003089197323469555,5.994842503189412,55557.754246422766
320.7889971038602,159.02422480252275,0.24598891476214352,35.0,43.0,74.0,30.0,77.0,12.0,0.0003089197323469555,6.5793322465756825,60974.566699015595
82.51514026082528,84.30266229267627,1.2894306741415424,65.0,72.0,57.0,40.0,70.0,4.0,0.0003089197323469555,7.2208090183854665,66919.51167864363
866.9643297429782,32.1354475994118,0.2528132376105893,42.0,26.0,70.0,28.0,17.0,5.0,0.0003089197323469555,7.924828983539178,73444.08145470955
0.014964696566650402,195.3863123300514,0.5489684688240293,41.0,94.0,33.0,47.0,56.0,27.0,0.0003089197323469555,8.697490026177835,80604.78872931514
198.28356948458972,112.5349034276415,0.8473982345215912,83.0,49.0,99.0,6.0,70.0,75.0,0.0003089197323469555,9.545484566618342,88463.65612325197
241.61635840215604,168.01263749695542,0.3206600478546482,17.0,89.0,64.0,61.0,90.0,49.0,0.0003089197323469555,10.476157527896651,97088.75338627129
988.1664130798425,12.705851447115348,0.18411181432424037,64.0,71.0,58.0,15.0,99.0,4.0,0.0003089197323469555,11.497569953977369,106554.78698469259
140.14416386413248,163.11639276132115,0.5484247540287304,73.0,0.0,99.0,67.0,81.0,93.0,0.0003089197323469555,12.61856883066021,116943.74717307562
387.8871887224422,141.4084242582275,0.26313670697754676,3.0,86.0,90.0,63.0,37.0,25.0,0.0003089197323469555,13.848863713938732,128345.61815458251
1098.0254385847427,3.6330869137585036,0.05315195195972253,49.0,2.0,32.0,89.0,62.0,68.0,0.0003089197323469555,15.199110829529348,140859.15748109756
132.14295976461372,184.6937669182217,0.3896981130998,14.0,36.0,21.0,56.0,61.0,16.0,0.0003089197323469555,16.68100537200059,154592.75144389647
400.22384749111626,117.53807946589836,0.4322607824690427,95.0,6.0,9.0,9.0,51.0,93.0,0.0003089197323469555,18.307382802953697,169665.35386385134
995.1962737092089,0.5092706966868779,0.2691773884996559,59.0,21.0,92.0,71.0,91.0,13.0,0.0003089197323469555,20.092330025650483,186207.51641251933
87.78285587047854,158.54916950955067,0.6823714286908452,42.0,0.0,10.0,87.0,77.0,54.0,0.0003089197323469555,22.051307399030456,204362.51938826783
139.7322331165726,30.898772517718786,1.612821322970259,38.0,17.0,91.0,11.0,31.0,87.0,0.0003089197323469555,24.201282647943835,224287.61274167482
23.509754578541777,200.47698211131058,0.46439973317904515,40.0,16.0,19.0,90.0,50.0,58.0,0.0003089197323469555,26.560877829466868,246155.37809937267
546.9949494833088,79.42059179014313,0.46642788259790374,0.0,32.0,68.0,45.0,39.0,66.0,0.0003089197323469555,29.150530628251786,270155.2235835381
105.748038294747,218.54972511794992,0.16634248674654098,50.0,90.0,29.0,21.0,39.0,71.0,0.0003089197323469555,31.992671377973846,296495.02437443356
323.4186925250246,3.513053379302817,1.4921251413947958,92.0,85.0,6.0,25.0,5.0,5.0,0.0003089197323469555,35.111917342151344,325402.92322577455
789.0694615067416,56.91977297444507,0.19804119233415218,5.0,85.0,49.0,54.0,39.0,48.0,0.0003089197323469555,38.535285937105314,357129.30652811914
145.94336835346272,125.40154985851854,0.8410580116205888,94.0,30.0,65.0,29.0,34.0,78.0,0.0003089197323469555,42.29242874389499,391948.97303600184
509.967869026538,71.02928019217904,0.6026706376374124,5.0,85.0,33.0,29.0,98.0,54.0,0.0003089197323469555,46.41588833612782,430163.5140432834
539.2406119044296,39.947383092897724,0.798367688167724,45.0,58.0,47.0,57.0,82.0,40.0,0.0003089197323469555,50.9413801481638,472103.9256226582
540.2818815490754,43.541434556234215,0.7675220953723572,59.0,44.0,28.0,61.0,51.0,22.0,0.0003089197323469555,55.90810182512229,518133.4755552933
374.4033194703518,75.54343651892597,0.8180231230463537,69.0,5.0,14.0,24.0,82.0,93.0,0.0003089197323469555,61.35907273413176,568650.8497825607
77.69014106686124,228.89532746414307,0.1352044057955177,74.0,1.0,78.0,55.0,47.0,65.0,0.0003089197323469555,67.34150657750828,624093.605632938
402.3108603096908,117.62769975016197,0.4276654222269943,44.0,78.0,53.0,98.0,76.0,72.0,0.0003089197323469555,73.90722033525783,684941.9617342595
612.3421048671406,99.44408319847452,0.18403502711535197,88.0,25.0,76.0,39.0,3.0,38.0,0.0003089197323469555,81.11308307896873,751722.9574377416
564.2796566445342,0.7356429931805012,1.067325291556344,20.0,76.0,52.0,21.0,59.0,28.0,0.0003089197323469555,89.02150854450393,825015.017780711
699.3021590783417,88.47089681473702,0.11087367832511995,95.0,23.0,72.0,45.0,11.0,90.0,0.0003089197323469555,97.70099572992257,905452.9635275616
385.7800707549781,5.910394050478677,1.3570697184893825,50.0,3.0,17.0,74.0,56.0,36.0,0.0003089197323469555,107.22672220103243,993733.5096835287
854.3847756455735,22.228710744463495,0.35586165432255795,23.0,52.0,81.0,7.0,59.0,56.0,0.0003089197323469555,117.68119524349991,1090621.3001067543
111.01164070934863,44.93493290718647,1.5532245978208725,69.0,91.0,85.0,79.0,57.0,43.0,0.0003089197323469555,129.1549665014884,1196955.5304875937
509.82103404069704,32.08009313534757,0.9162720836128656,14.0,38.0,81.0,51.0,99.0,44.0,0.0003089197323469555,141.7474162926806,1313657.2170602211
776.2685331941556,36.75569036560644,0.38401635251525357,67.0,80.0,97.0,31.0,40.0,68.0,0.0003089197323469555,155.56761439304725,1441737.174004636
349.96965106565693,6.3581341292897315,1.4199475885657569,19.0,45.0,23.0,76.0,63.0,14.0,0.0003089197323469555,170.7352647470692,1582304.768635536
34.47570247907121,195.80806786595025,0.48160149152563925,6.0,97.0,39.0,39.0,4.0,82.0,0.0003089197323469555,187.3817422860385,1736577.5302112761
166.12273870842822,56.18352778974489,1.360424457059426,22.0,7.0,42.0,82.0,3.0,27.0,0.0003089197323469555,205.65123083486534,1905891.695589857
251.01753791162503,106.20797172064225,0.8003983625598862,36.0,19.0,63.0,24.0,83.0,24.0,0.0003089197323469555,225.70197196339214,2091713.7830733345
674.133507298279,70.70897425698199,0.3004844138393545,27.0,13.0,82.0,1.0,22.0,1.0,0.0003089197323469555,247.70763559917114,2295653.2946877936
435.3004443149456,95.8908715638232,0.5412854806469445,35.0,69.0,15.0,46.0,97.0,67.0,0.0003089197323469555,271.85882427329426,2519476.656919922
158.4988289714817,208.45636806940766,0.14961059912330135,63.0,81.0,69.0,93.0,36.0,25.0,0.0003089197323469555,298.364724028334,2765122.5206581857
223.40290086331746,31.273320240580798,1.4544790434916448,48.0,12.0,33.0,14.0,6.0,19.0,0.0003089197323469555,327.4549162877732,3034718.5528594083
343.62407981890715,164.06043186222576,0.16308301134550934,49.0,23.0,39.0,52.0,75.0,67.0,0.0003089197323469555,359.3813663804629,3330599.8653820725
568.0478112867271,2.782334350688717,1.0438652348891495,53.0,47.0,50.0,75.0,75.0,99.0,0.0003089197323469555,394.420605943766,3655329.240608166
295.1484190034443,183.96586813437287,0.09294458987798275,65.0,66.0,26.0,0.0,10.0,96.0,0.0003089197323469555,432.87612810830615,4011719.32903813
138.15680263324464,171.05456483038122,0.4882551047681376,78.0,86.0,27.0,69.0,56.0,7.0,0.0003089197323469555,475.08101621027976,4402857.011123978
678.6277394305638,74.51445037676768,0.2615278012440152,83.0,68.0,71.0,98.0,51.0,12.0,0.0003089197323469555,521.400828799969,4832130.134351015
92.72930940463928,22.59032686943171,1.7669169693585831,55.0,4.0,16.0,35.0,93.0,97.0,0.0003089197323469555,572.236765935022,5303256.857152033
898.1892995532285,53.965421107836434,0.019233680036163967,55.0,48.0,12.0,40.0,6.0,19.0,0.0003089197323469555,628.029144183426,5820317.853816943
860.0042339186452,32.115020859842886,0.2658985316003138,54.0,59.0,79.0,9.0,26.0,9.0,0.0003089197323469555,689.2612104349702,6387791.659341287
440.54025057174357,85.75399758791788,0.613104752253612,48.0,70.0,43.0,51.0,22.0,49.0,0.0003089197323469555,756.463327554629,7010593.4603539
110.13016790287739,164.7887761921006,0.5906902263577108,10.0,1.0,40.0,14.0,10.0,28.0,0.0003089197323469555,830.2175681319752,7694117.668112101
311.0425157166789,148.0462308014334,0.3523957007619609,46.0,86.0,74.0,25.0,28.0,49.0,0.0003089197323469555,911.1627561154896,8444284.64231134
192.83614935201825,29.927368381110536,1.522051833533112,41.0,77.0,70.0,61.0,94.0,83.0,0.0003089197323469555,1000.0,9267591.970408665
588.2546329874008,10.474251227173179,0.9444745266612294,21.0,10.0,48.0,69.0,90.0,24.0,0.00035518262328230825,0.1,1065.5478698469246
646.9109127480085,15.52044609893918,0.794988528756043,61.0,52.0,13.0,27.0,8.0,66.0,0.00035518262328230825,0.10974987654930562,1169.4374717307558
282.2874983050432,86.43039198905282,0.9014495106603863,49.0,67.0,57.0,17.0,82.0,83.0,0.00035518262328230825,0.12045035402587821,1283.4561815458248
357.7351222140488,147.92463823621088,0.26669203978162914,52.0,40.0,42.0,23.0,84.0,3.0,0.00035518262328230825,0.1321941148466029,1408.5915748109744
267.0781884382719,115.62051232835935,0.6948631029805153,87.0,20.0,12.0,94.0,13.0,15.0,0.00035518262328230825,0.14508287784959398,1545.9275144389644
706.5282323560369,26.6248935473468,0.5949824794655822,66.0,72.0,53.0,64.0,53.0,3.0,0.00035518262328230825,0.1592282793341092,1696.6535386385117
711.3741547619917,72.64120686944591,0.2158055980267499,68.0,6.0,88.0,35.0,90.0,85.0,0.00035518262328230825,0.17475284000076838,1862.0751641251923
344.60956571466863,125.03077020840907,0.4752297587541314,38.0,92.0,82.0,72.0,48.0,81.0,0.00035518262328230825,0.19179102616724888,2043.6251938826783
694.6916306909792,13.957779508420483,0.7188576573747502,3.0,32.0,42.0,46.0,44.0,6.0,0.00035518262328230825,0.2104904144512021,2242.8761274167473
714.3835904250365,8.094381515901693,0.7294692258775796,26.0,67.0,31.0,40.0,30.0,86.0,0.00035518262328230825,0.23101297000831597,2461.5537809937264
586.6138507751119,3.8798011133812627,1.0005699462875666,52.0,73.0,58.0,15.0,22.0,75.0,0.00035518262328230825,0.2535364493970112,2701.552235835379
375.14129370618633,91.13597579307269,0.6912180900813715,40.0,59.0,87.0,73.0,91.0,87.0,0.00035518262328230825,0.2782559402207124,2964.9502437443334
575.653876805785,94.82161275136232,0.289330076618153,40.0,66.0,78.0,54.0,87.0,91.0,0.00035518262328230825,0.30538555088334157,3254.029232257743
151.8228553558336,113.90913820902135,0.9225944537222907,1.0,3.0,17.0,21.0,58.0,28.0,0.00035518262328230825,0.33516026509388425,3571.2930652811897
71.56781351930739,226.42696889679902,0.16642695778693703,50.0,19.0,26.0,96.0,56.0,98.0,0.00035518262328230825,0.36783797718286343,3919.4897303600183
175.5721245301053,103.64179992552924,0.9611016258526015,12.0,60.0,35.0,81.0,58.0,78.0,0.00035518262328230825,0.4037017258596554,4301.635140432831
326.8684020995378,50.790629058952234,1.1053939455043367,2.0,10.0,25.0,94.0,19.0,23.0,0.00035518262328230825,0.4430621457583881,4721.0392562265815
163.21996852488869,220.8681134421359,0.040999145840078986,57.0,42.0,51.0,15.0,96.0,87.0,0.00035518262328230825,0.4862601580065355,5181.334755552929
397.9792976381826,71.63287070051456,0.805714596521512,14.0,84.0,58.0,36.0,16.0,89.0,0.00035518262328230825,0.533669923120631,5686.5084978256045
601.1957486507048,64.85311613822735,0.48299643827409044,75.0,20.0,58.0,1.0,98.0,51.0,0.00035518262328230825,0.5857020818056667,6240.936056329375
89.22626070360378,50.91659065772734,1.545547982264068,34.0,87.0,97.0,93.0,80.0,58.0,0.00035518262328230825,0.6428073117284322,6849.419617342591
817.6040561808126,57.89867644317908,0.13719371144568976,41.0,45.0,16.0,71.0,57.0,57.0,0.00035518262328230825,0.7054802310718644,7517.229574377414
23.640245999343456,125.81651017435796,1.064767716420369,18.0,79.0,53.0,49.0,98.0,33.0,0.00035518262328230825,0.7742636826811272,8250.150177807105
785.1441706935188,77.22156896204662,0.04200933874556802,12.0,13.0,72.0,1.0,95.0,44.0,0.00035518262328230825,0.8497534359086445,9054.529635275614
83.07712509251704,9.17909873403633,1.8927229834034511,61.0,85.0,90.0,34.0,13.0,35.0,0.00035518262328230825,0.9326033468832199,9937.335096835277
566.5194138190084,86.79525272822269,0.3708561095767816,57.0,47.0,3.0,25.0,34.0,84.0,0.00035518262328230825,1.0235310218990263,10906.213001067537
949.9305189716141,27.62867279540263,0.13504684204512635,28.0,42.0,97.0,30.0,65.0,50.0,0.00035518262328230825,1.1233240329780276,11969.55530487594
115.17796216023766,229.47088604101592,0.060980566204257576,73.0,66.0,39.0,29.0,79.0,79.0,0.00035518262328230825,1.2328467394420666,13136.572170602207
230.76432622733137,148.63110006890014,0.4967219804593465,39.0,47.0,76.0,83.0,18.0,83.0,0.00035518262328230825,1.3530477745798075,14417.37174004636
106.16698754334527,194.20341971836675,0.3614199140044534,81.0,96.0,40.0,64.0,50.0,46.0,0.00035518262328230825,1.484968262254465,15823.047686355349
400.2187351493008,72.70212615867169,0.7929555411444098,33.0,6.0,26.0,30.0,60.0,62.0,0.00035518262328230825,1.6297508346206444,17365.775302112754
685.9158215575336,57.64399109902146,0.3837132741584901,25.0,76.0,57.0,92.0,16.0,66.0,0.00035518262328230825,1.7886495290574351,19058.916955898552
554.6260561434967,120.02371524482612,0.1256271865017143,57.0,22.0,19.0,82.0,45.0,57.0,0.00035518262328230825,1.9630406500402717,20917.13783073334
583.2768720974653,80.36159305273321,0.39150289234039143,34.0,87.0,83.0,14.0,99.0,6.0,0.00035518262328230825,2.1544346900318843,22956.532946877942
595.5959345232073,55.72281265800238,0.5668413563591256,92.0,95.0,58.0,71.0,17.0,39.0,0.00035518262328230825,2.3644894126454084,25194.76656919921
659.4773883271146,105.15956304177857,0.05055291799228604,36.0,29.0,72.0,99.0,68.0,45.0,0.00035518262328230825,2.5950242113997377,27651.22520658186
960.0814778819239,13.318258111517247,0.2313231503121931,64.0,70.0,36.0,42.0,80.0,11.0,0.00035518262328230825,2.8480358684358014,30347.185528594047
458.85043885230215,104.19270983575471,0.4307818413231951,30.0,84.0,44.0,12.0,4.0,92.0,0.00035518262328230825,3.125715849688237,33305.998653820716
862.0236368720933,19.836210342036548,0.3609271998374042,3.0,53.0,44.0,4.0,31.0,53.0,0.00035518262328230825,3.430469286314919,36553.29240608162
503.9360522853955,112.4344020530198,0.2807825596872257,92.0,46.0,53.0,60.0,98.0,24.0,0.00035518262328230825,3.764935806792469,40117.193290381285
367.7654952730407,53.26153386704054,1.0095937957359848,90.0,36.0,95.0,95.0,58.0,81.0,0.00035518262328230825,4.132012400115339,44028.57011123978
305.6340808452615,177.72662671857213,0.12367055081855052,38.0,63.0,66.0,30.0,4.0,21.0,0.00035518262328230825,4.5348785081285845,48321.30134351013
218.9355595688699,184.03404813530253,0.23388038090003557,99.0,39.0,27.0,30.0,17.0,94.0,0.00035518262328230825,4.977023564332112,53032.56857152031
604.6671254662884,48.521211513313006,0.6079349467376648,62.0,86.0,5.0,49.0,47.0,79.0,0.00035518262328230825,5.462277217684343,58203.178538169384
207.25078930844282,73.25660229463976,1.1467276003987343,42.0,88.0,50.0,36.0,4.0,32.0,0.00035518262328230825,5.994842503189412,63877.91659341284
319.5943768287428,2.179261395370274,1.509954499612598,28.0,49.0,37.0,13.0,99.0,89.0,0.00035518262328230825,6.5793322465756825,70105.934603539
336.8215507852968,59.78350939410032,1.0145728499509936,30.0,66.0,18.0,96.0,59.0,55.0,0.00035518262328230825,7.2208090183854665,76941.17668112098
301.7492255745186,141.1119702357874,0.4254311325564407,64.0,33.0,87.0,54.0,62.0,22.0,0.00035518262328230825,7.924828983539178,84442.84642311341
111.8300660766933,27.255772677779635,1.6939262109893471,17.0,87.0,70.0,13.0,1.0,62.0,0.00035518262328230825,8.697490026177835,92675.91970408666
809.1717818304215,10.656773710061572,0.5328877452214945,13.0,38.0,55.0,87.0,77.0,45.0,0.00035518262328230825,9.545484566618342,101711.7074661687
167.16125161740266,129.56193255122906,0.76819995172142,4.0,47.0,38.0,28.0,10.0,45.0,0.00035518262328230825,10.476157527896651,111628.47338031101
429.4290919302878,83.16814817703646,0.6545339095963262,55.0,56.0,87.0,64.0,2.0,46.0,0.00035518262328230825,11.497569953977369,122512.1117287659
644.1395885814522,63.89810091416533,0.410956635130875,62.0,76.0,68.0,59.0,48.0,33.0,0.00035518262328230825,12.61856883066021,134456.8913802679
592.7817030336489,26.525114019881926,0.8069482726736315,51.0,36.0,34.0,74.0,86.0,72.0,0.00035518262328230825,13.848863713938732,147566.27230187788
305.37259883864033,133.91389610739668,0.47660987257916,36.0,14.0,54.0,22.0,43.0,91.0,0.00035518262328230825,15.199110829529348,161953.80167972323
230.9838739906013,47.9694104752553,1.3060928476793798,8.0,42.0,25.0,75.0,6.0,0.0,0.00035518262328230825,16.68100537200059,177744.0974104034
66.45528519604667,146.28832458136938,0.820597725776026,83.0,23.0,2.0,47.0,53.0,14.0,0.00035518262328230825,18.307382802953697,195073.92748159534
240.44105049690864,47.779237700286934,1.2900660633697676,80.0,36.0,69.0,29.0,32.0,31.0,0.00035518262328230825,20.092330025650483,214093.3945909328
55.22787028798331,235.99538273432023,0.11978738464720715,19.0,71.0,27.0,44.0,0.0,65.0,0.00035518262328230825,22.051307399030456,234967.23626376633
567.484946012812,109.05198553703639,0.19001816211639258,47.0,48.0,12.0,72.0,50.0,37.0,0.00035518262328230825,24.201282647943835,257876.25173079895
489.94596588071676,138.74601145869576,0.09508908007104272,87.0,52.0,24.0,64.0,52.0,79.0,0.00035518262328230825,26.560877829466868,283018.8679245283
437.2107492612857,147.16437130927102,0.12526666163095296,79.0,88.0,13.0,7.0,23.0,17.0,0.00035518262328230825,29.150530628251786,310612.8581584123
183.66722945004886,194.51907949715488,0.2150063602641336,35.0,73.0,8.0,68.0,76.0,84.0,0.00035518262328230825,31.992671377973846,340897.22837512713
742.5354998799532,25.171529675952385,0.5398289694138364,13.0,37.0,92.0,71.0,55.0,81.0,0.00035518262328230825,35.111917342151344,374134.2873017066
137.04052131177565,168.4327516496369,0.5114187281060601,40.0,17.0,59.0,67.0,70.0,32.0,0.00035518262328230825,38.535285937105314,410611.9184422472
678.3621716673473,85.89295352974572,0.17048582246984126,3.0,96.0,67.0,88.0,90.0,74.0,0.00035518262328230825,42.29242874389499,450646.0735871016
482.52855691088314,21.558022790322827,1.0515841788323974,23.0,48.0,45.0,52.0,75.0,97.0,0.00035518262328230825,46.41588833612782,494583.5094361372
231.12429349943412,175.49366474660408,0.2799563600221815,82.0,29.0,77.0,0.0,36.0,68.0,0.00035518262328230825,50.9413801481638,542804.7910393836
198.11943630758006,3.890528885138073,1.7216985244866745,98.0,28.0,30.0,40.0,32.0,6.0,0.00035518262328230825,55.90810182512229,595727.5880694402
252.26051367979508,89.28178167359125,0.9342545155964902,2.0,93.0,52.0,97.0,57.0,60.0,0.00035518262328230825,61.35907273413176,653810.2924763662
0.1779013895740593,256.76086823108153,0.05493503021486254,83.0,65.0,98.0,9.0,60.0,39.0,0.00035518262328230825,67.34150657750828,717555.9888594662
777.8387656897596,77.6965097478413,0.05175066597078185,22.0,77.0,97.0,12.0,15.0,81.0,0.00035518262328230825,73.90722033525783,787516.811945413
134.58434082957584,73.71045535635346,1.2779771397764095,15.0,15.0,71.0,81.0,61.0,42.0,0.00035518262328230825,81.11308307896873,864298.7289151177
