nso,nna,ndo,fso,fna,fdo,lso,lna,ldo,gamma,1/lambda,gamma_over_lambda
0.0008120508119674919,2.06847035055578e-06,5.966320851115713e-07,5.4e-08,7.200000000000001e-08,5.0000000000000004e-08,1.8000000000000002e-08,5.7e-08,9.600000000000001e-08,0.014174741629268049,1.5836033873675985e-07,765.0377539188049
6.714322562323634e-05,0.00013365886286585208,9.209190011597862e-07,3.7e-08,7.6e-08,4.3e-08,3.5e-08,8.100000000000001e-08,8.3e-08,0.014174741629268049,1.442920427027686e-07,839.6279904814687
0.0002998809002511298,0.00015371722513173337,3.27495898845344e-07,7.3e-08,4.6e-08,8.100000000000001e-08,7.7e-08,1e-08,5.1e-08,0.014174741629268049,1.314735353145885e-07,921.4906830268274
0.0009330571724294525,3.3495531654258104e-05,1.191748584197324e-07,9.9e-08,5.9000000000000006e-08,6.7e-08,6.600000000000001e-08,3.6000000000000005e-08,3.2e-08,0.014174741629268049,1.197937887934876e-07,1011.3348870352959
0.00025854079146666497,5.846151257034495e-05,1.1705309171940104e-06,9.000000000000001e-09,7.4e-08,1.9e-08,3.2e-08,7.7e-08,8.6e-08,0.014174741629268049,1.0915163876259093e-07,1109.9387900212969
0.0003730977226799943,0.0001666029207794514,8.791389964551287e-08,6.4e-08,4.3e-08,2.9e-08,2.9e-08,4.4000000000000004e-08,7.1e-08,0.014174741629268049,9.945490800944463e-08,1218.1564518212297
0.000419549301420189,0.0001155169477423505,4.126434251787607e-07,2e-08,2e-09,6.4e-08,7.3e-08,1.3e-08,6.600000000000001e-08,0.014174741629268049,9.0619608091098e-08,1336.9252020512013
0.00034589444822306307,0.00017010257251838287,1.1026188898009489e-07,3.6000000000000005e-08,7.9e-08,4.6e-08,6.600000000000001e-08,6.000000000000001e-09,9.000000000000001e-08,0.014174741629268049,8.256921186639036e-08,1467.2737588077475
0.0009866690639209876,3.130005007458554e-05,3.7309503259545174e-08,9.300000000000001e-08,5e-09,9.100000000000001e-08,9.700000000000001e-08,5.7e-08,2.5000000000000002e-08,0.014174741629268049,7.523399065446399e-08,1610.3311389318594
0.0009925381089687436,9.83379964573434e-06,1.991004193683313e-07,2.4000000000000003e-08,5.7e-08,8.400000000000001e-08,5.9000000000000006e-08,4.8000000000000006e-08,4.8000000000000006e-08,0.014174741629268049,6.855041027828837e-08,1767.3364370127429
0.0007821573006379674,7.253143651785732e-05,8.528429662992108e-08,4.3e-08,4.1e-08,4.7000000000000004e-08,7.1e-08,3.8e-08,3.3000000000000004e-08,0.014174741629268049,6.24605807620128e-08,1939.6495578323813
0.0004185447948523718,6.869706808529697e-05,7.911532984740247e-07,7.4e-08,1e-08,7.500000000000001e-08,2.5000000000000002e-08,7e-08,3.6000000000000005e-08,0.014174741629268049,5.6911754915689674e-08,2128.762995210191
0.00020192592092834459,0.00019531048465950356,1.7474377267414604e-07,1.7e-08,8.2e-08,1.5000000000000002e-08,6.2e-08,5.7e-08,2.5000000000000002e-08,0.014174741629268049,5.185587146434905e-08,2336.314759270485
2.6983592085154643e-05,0.00024092632735127567,1.3255381694180194e-07,3.0000000000000004e-08,8.9e-08,6.2e-08,7e-08,3.0000000000000004e-08,7.4e-08,0.014174741629268049,4.7249138764226834e-08,2564.102564102564
0.0001415751552272039,4.742250850752752e-05,1.4764739626983481e-06,9.9e-08,8.400000000000001e-08,6.300000000000001e-08,7.6e-08,9.000000000000001e-09,3.0000000000000004e-09,0.014174741629268049,4.305165550049612e-08,2814.099398700144
0.0006833551718193198,9.54971456166328e-05,8.395519277587552e-08,8.6e-08,3.9000000000000005e-08,3.0000000000000004e-08,8e-08,8.500000000000001e-08,2e-08,0.014174741629268049,3.92270650811666e-08,3088.4706160481596
0.0008665155448504845,1.4745277684231288e-05,3.9354254675342817e-07,3.3000000000000004e-08,5.9000000000000006e-08,4.8000000000000006e-08,2.2000000000000002e-08,1.6e-08,6.1e-08,0.014174741629268049,3.574224073367744e-08,3389.592688374433
6.872080712934815e-06,0.00025082266700245874,9.027790026561343e-08,3.0000000000000004e-09,3.1e-08,9.000000000000001e-08,5.1e-08,7.4e-08,7.6e-08,0.014174741629268049,3.2566998576640836e-08,3720.0737910152297
0.00042243809007811903,0.00010420189323767319,4.983051470766652e-07,7.1e-08,7.4e-08,7.6e-08,7.3e-08,1e-08,8.2e-08,0.014174741629268049,2.9673836181501282e-08,4082.7763931822874
8.988644419230857e-05,0.00022878096109820576,1.1348278041237581e-07,2.8000000000000003e-08,8.3e-08,2.4000000000000003e-08,3.5e-08,9.400000000000001e-08,1.1000000000000001e-08,0.014174741629268049,2.7037694359656227e-08,4480.842051301754
0.000283915071310685,7.052977807177337e-05,1.02634138065278e-06,3.9000000000000005e-08,8.400000000000001e-08,7.1e-08,9.8e-08,3.9000000000000005e-08,9.300000000000001e-08,0.014174741629268049,2.4635740111752583e-08,4917.718619673048
0.0006992622983321277,7.904897682613257e-05,1.8674282565834984e-07,5.0000000000000004e-08,3.3000000000000004e-08,8.700000000000001e-08,7.4e-08,1.8000000000000002e-08,6.1e-08,0.014174741629268049,2.2447168859169404e-08,5397.190114133385
0.0006658282018604113,5.139151265742447e-05,4.713030506635201e-07,4.6e-08,2.8000000000000003e-08,5.0000000000000004e-08,9.100000000000001e-08,8.2e-08,7.3e-08,0.014174741629268049,2.0453024244710574e-08,5923.409487392717
0.0003664597891306492,0.00014721707960093478,2.5618725111132464e-07,7.7e-08,1.1000000000000001e-08,9.000000000000001e-08,1.7e-08,5e-09,4.4000000000000004e-08,0.014174741629268049,1.8636033941707407e-08,6500.934599923364
0.00027679802661725183,1.219794631854577e-05,1.5088073131232361e-06,8.3e-08,7.6e-08,8.400000000000001e-08,4.7000000000000004e-08,7e-08,2.7e-08,0.014174741629268049,1.6980460049387925e-08,7134.767697966987
0.00015429343546801962,8.356113650096356e-05,1.1621441330961723e-06,1.3e-08,5.8e-08,3.0000000000000004e-08,0.0,3.4e-08,6.2e-08,0.014174741629268049,1.5471962778709257e-08,7830.398740598502
6.369449046649531e-06,0.00020066589155340678,4.946999150159428e-07,3.2e-08,5.7e-08,9.300000000000001e-08,6.5e-08,4.8000000000000006e-08,1.9e-08,0.014174741629268049,1.409747624796499e-08,8593.852951125238
0.00012979087716214266,0.00022560496096247508,6.495227475333871e-08,7.200000000000001e-08,4e-08,2e-09,1e-08,2.7e-08,2.7e-08,0.014174741629268049,1.2845095312368424e-08,9431.743004688808
0.0005323950624667712,0.00010466096098682129,2.904841087691891e-07,8.9e-08,7.7e-08,9.2e-08,6.8e-08,2.6e-08,5.5e-08,0.014174741629268049,1.1703972447383772e-08,10351.326304093727
0.0002886730556635798,6.560168940706439e-05,1.0571527665330592e-06,6.300000000000001e-08,5.1e-08,4.5000000000000006e-08,6.900000000000001e-08,9.300000000000001e-08,5.4e-08,0.014174741629268049,1.0664223792657942e-08,11360.567839958667
0.0003060354578562133,0.00012745800463192527,5.273140880051557e-07,2.7e-08,6.900000000000001e-08,6.000000000000001e-09,4.5000000000000006e-08,7e-08,4.1e-08,0.014174741629268049,9.716843542750587e-09,12468.209179654752
0.0004353844492363076,9.851252187696086e-05,5.200395222095213e-07,1.1000000000000001e-08,9.9e-08,7.1e-08,1e-08,5.2e-08,6.5e-08,0.014174741629268049,8.853625943155618e-09,13683.844182580282
0.0005670231085858342,5.335075666977089e-05,6.389671024353194e-07,8.9e-08,3.4e-08,1e-08,5.0000000000000004e-08,9.000000000000001e-09,3.0000000000000004e-08,0.014174741629268049,8.06709421598127e-09,15018.002097581197
6.481244403246317e-05,0.00019187396356849066,4.569313994506386e-07,6.1e-08,1.8000000000000002e-08,3.3000000000000004e-08,1.2000000000000002e-08,5.8e-08,5.7e-08,0.014174741629268049,7.350435799676815e-09,16482.238762267494
0.00019553443365345709,0.00015118066455447243,5.41613898410574e-07,4.4000000000000004e-08,1.1000000000000001e-08,4.3e-08,3.0000000000000004e-08,2.2000000000000002e-08,4e-08,0.014174741629268049,6.697443341883489e-09,18089.236694150368
4.756708049476592e-05,0.00010015807467710589,1.2267597696245827e-06,3.9000000000000005e-08,2e-09,9.700000000000001e-08,7.4e-08,8.9e-08,6.000000000000001e-08,0.014174741629268049,6.1024609343178926e-09,19852.91494054172
2.2256960425577773e-05,4.512649894340831e-05,1.716450886422623e-06,4.6e-08,7.000000000000001e-09,8.3e-08,7.4e-08,5.2e-08,5.2e-08,0.014174741629268049,5.560335124000195e-09,21788.549638683187
0.0007990493934584453,6.148117697763742e-05,1.42819628041694e-07,9.000000000000001e-09,5.6000000000000005e-08,1.7e-08,8.400000000000001e-08,1e-08,3.9000000000000005e-08,0.014174741629268049,5.066370276509777e-09,23912.906330338974
0.0009644410098047862,5.31340879763604e-06,2.876254060744883e-07,9.2e-08,2.3e-08,5.9000000000000006e-08,4.3e-08,4.6e-08,6.900000000000001e-08,0.014174741629268049,4.616287904646242e-09,26244.38517689811
0.00044765131514635733,9.553343603170534e-06,1.2129038290344748e-06,9.8e-08,3.8e-08,3.1e-08,8.500000000000001e-08,6.7e-08,7.500000000000001e-08,0.014174741629268049,4.206189610220065e-09,28803.180332769945
7.54978855724328e-05,0.00011388646958915207,1.0644692070691369e-06,4.6e-08,5e-09,0.0,8.2e-08,7.6e-08,2.2000000000000002e-08,0.014174741629268049,3.832523317992452e-09,31611.454857488872
0.0005443148290467923,8.887495065117558e-05,3.95347249006399e-07,5.9000000000000006e-08,9.5e-08,1e-08,3.4e-08,8.700000000000001e-08,1.9e-08,0.014174741629268049,3.4920525092988825e-09,34693.53268153351
0.000109081867520681,0.00015679394468835084,6.569511859464082e-07,4.3e-08,5.7e-08,7.3e-08,8e-08,5.9000000000000006e-08,7.9e-08,0.014174741629268049,3.1818281888727794e-09,38076.10928857602
0.0007222346068828034,3.1897024355883294e-05,5.234126625774175e-07,3.0000000000000004e-08,7.9e-08,4.7000000000000004e-08,1.9e-08,9.600000000000001e-08,6.900000000000001e-08,0.014174741629268049,2.899163342059275e-09,41788.48293899091
0.000215167347262826,3.159353033051628e-06,1.6959321588996607e-06,8.6e-08,2.3e-08,4.8000000000000006e-08,8.3e-08,9.8e-08,8.400000000000001e-08,0.014174741629268049,2.641609661179723e-09,45862.808437370135
0.00048229146160652176,0.00015206240067876353,2.174756408730421e-09,6.000000000000001e-08,8.6e-08,4.4000000000000004e-08,3.6000000000000005e-08,5.1e-08,2.6e-08,0.014174741629268049,2.406936339461821e-09,50334.37564205822
0.0007439794680296156,8.7549076017188e-05,3.5348767133483045e-08,6.000000000000001e-09,5.5e-08,9.100000000000001e-08,4.5000000000000006e-08,4e-09,7.3e-08,0.014174741629268049,2.1931107488585585e-09,55241.91512902268
0.0004325326209018944,1.9098563252446595e-05,1.1641836726562568e-06,5.4e-08,5.8e-08,1.3e-08,6.5e-08,9.9e-08,5.5e-08,0.014174741629268049,1.9982808343964695e-09,60627.93365757455
0.00046925383626084593,0.00012514236858693215,2.429379329129605e-07,1.5000000000000002e-08,8.2e-08,4.4000000000000004e-08,8.400000000000001e-08,7.9e-08,7.9e-08,0.014174741629268049,1.8207590725614459e-09,66539.08234358301
0.0008396792404023486,4.420817171653465e-05,2.0634656341460592e-07,3.7e-08,3.6000000000000005e-08,5.1e-08,7.500000000000001e-08,1.6e-08,2.8000000000000003e-08,0.014174741629268049,1.6590078547773694e-09,73026.56072912314
0.0005603573784264349,2.980663248427036e-06,1.0565465609474899e-06,4e-08,8.700000000000001e-08,2.5000000000000002e-08,1e-09,5e-09,4.1e-08,0.014174741629268049,1.5116261693761941e-09,80146.5602484163
0.00032416225119363774,0.00016769251212426562,1.6999417623987243e-07,6.000000000000001e-08,3.0000000000000004e-09,9.8e-08,2.9e-08,2.4000000000000003e-08,2.1000000000000003e-08,0.014174741629268049,1.3773374667051115e-09,87960.75093115178
0.0001564096158069662,2.8301400225373197e-05,1.6027555381492885e-06,3.3000000000000004e-08,6.8e-08,5e-09,6.000000000000001e-08,1e-09,4.5000000000000006e-08,0.014174741629268049,1.2549786022641558e-09,96536.81555878122
0.0007840527677016013,6.382098973844767e-05,1.518371474600099e-07,9.9e-08,2.9e-08,7.7e-08,1.1000000000000001e-08,8.800000000000001e-08,7.1e-08,0.014174741629268049,1.143489762104972e-09,105949.0359003933
0.000417606066966672,0.00012498694933828116,3.4006897135045075e-07,2e-09,5.2e-08,6.2e-08,4.5000000000000006e-08,2.4000000000000003e-08,9.8e-08,0.014174741629268049,1.0419052832294116e-09,116278.93610586111
0.00016384779784377765,1.7313772155413084e-05,1.677337604237808e-06,5.5e-08,7.1e-08,6.300000000000001e-08,4.2000000000000006e-08,6.000000000000001e-09,2.6e-08,0.014174741629268049,9.493452894785997e-10,127615.98882902857
0.0010727198321749678,1.4905064041190476e-05,9.452147858675883e-09,9.9e-08,7.000000000000001e-09,4e-08,5.6000000000000005e-08,1.4000000000000001e-08,4.4000000000000004e-08,0.014174741629268049,8.650080704665782e-10,140058.39019703443
0.000223337740026074,5.040735634140876e-05,1.3006752150268963e-06,4e-08,5.2e-08,5.0000000000000004e-08,3.1e-08,9.100000000000001e-08,3.9000000000000005e-08,0.014174741629268049,7.88163137548469e-10,153713.91033818998
0.0004235350520021547,0.00011434138257287607,4.147010337538037e-07,8e-09,4e-09,7.9e-08,4.1e-08,9.600000000000001e-08,7.500000000000001e-08,0.014174741629268049,7.18144896677294e-10,168700.82683527394
0.0002216911765093153,0.00015639236518627972,4.5112977911535724e-07,7.800000000000001e-08,1.3e-08,4.4000000000000004e-08,8e-09,5.5e-08,8.500000000000001e-08,0.014174741629268049,6.543468833467568e-10,185148.94918937088
6.832982737348493e-05,0.00021358547335937345,2.757421808215909e-07,8.100000000000001e-08,6.000000000000001e-08,2.8000000000000003e-08,5.4e-08,2.7e-08,6.5e-08,0.014174741629268049,5.962165096858111e-10,203200.74316767126
0.00016645205048947432,7.762227017762963e-05,1.1873479803356385e-06,9.400000000000001e-08,8.6e-08,8.9e-08,8.500000000000001e-08,2.6e-08,8.100000000000001e-08,0.014174741629268049,5.432502782068812e-10,223012.56477379063
0.0001787799636024911,0.00020220533495437295,1.622467541990583e-07,3.4e-08,8.800000000000001e-08,6.600000000000001e-08,4.8000000000000006e-08,9.8e-08,3.6000000000000005e-08,0.014174741629268049,4.949894207514879e-10,244756.01452867556
0.00012091922816613494,8.755893788942802e-05,1.1919406701355394e-06,4.6e-08,1.8000000000000002e-08,8.6e-08,5.2e-08,3.7e-08,4.5000000000000006e-08,0.014174741629268049,4.5101592485993537e-10,268619.4237922219
0.0008388041262879462,2.5427650063042155e-05,3.590520855919638e-07,6.8e-08,6.7e-08,9.000000000000001e-09,9.9e-08,5.5e-08,9.100000000000001e-08,0.014174741629268049,4.1094891314735525e-10,294809.48599941947
5.5166475568178005e-05,6.655727155716935e-05,1.4829554721858076e-06,7.9e-08,3.5e-08,7.000000000000001e-09,6.1e-08,4.9e-08,1.1000000000000001e-08,0.014174741629268049,3.7444134432600884e-10,323553.04694000544
0.00012004548128294037,0.00015541981321740575,6.476522180228365e-07,4.4000000000000004e-08,1.5000000000000002e-08,6.7e-08,6.4e-08,6.7e-08,8.100000000000001e-08,0.014174741629268049,3.4117700729967527e-10,355099.0695881726
0.0003280016193783545,5.676274142963122e-05,1.055247217376071e-06,9.600000000000001e-08,6.900000000000001e-08,5e-09,3.1e-08,9.300000000000001e-08,3.5e-08,0.014174741629268049,3.108677822944063e-10,389720.7905007525
0.0009359892495035648,1.5210850047730846e-05,2.608237629138643e-07,8e-09,2.8000000000000003e-08,6.2e-08,9.2e-08,7e-08,4.8000000000000006e-08,0.014174741629268049,2.8325114530288124e-10,427718.0864615537
0.00017812609036929345,3.3164037599856134e-05,1.523322549563113e-06,7.200000000000001e-08,8.6e-08,5.4e-08,8.9e-08,7.500000000000001e-08,7.9e-08,0.014174741629268049,2.580878942270424e-10,469420.07187060703
0.000373152996602029,0.00016074120320069685,1.349661934312211e-07,1e-08,3.4e-08,3.0000000000000004e-09,1.5000000000000002e-08,2.1000000000000003e-08,6.4e-08,0.014174741629268049,2.3516007702395464e-10,515187.9493756533
0.0009515853011424176,1.8529767185188e-05,2.051714871072418e-07,4e-08,9.100000000000001e-08,1e-08,7.1e-08,5.3000000000000005e-08,9.300000000000001e-08,0.014174741629268049,2.1426910390947728e-10,565418.1384366784
0.0002058736857512981,9.565820334759949e-05,9.690732049673963e-07,5.8e-08,1.1000000000000001e-08,6.4e-08,8.700000000000001e-08,9.8e-08,5.3000000000000005e-08,0.014174741629268049,1.952340272685554e-10,620545.7089216368
0.0002507619358633508,7.654485556474783e-06,1.5936917575345148e-06,1.7e-08,6.000000000000001e-08,3.3000000000000004e-08,9.000000000000001e-08,1.8000000000000002e-08,9.5e-08,0.014174741629268049,1.7788997437354356e-10,681048.1494735095
0.00018808062510401597,0.00013622809740796267,6.757381549408647e-07,2.5000000000000002e-08,3.6000000000000005e-08,4.4000000000000004e-08,1.2000000000000002e-08,7.6e-08,6.900000000000001e-08,0.014174741629268049,1.6208671933551162e-10,747449.5032885073
0.000463287563175603,6.44109792390141e-05,7.425709036918364e-07,8.6e-08,2e-09,2.7e-08,2.1000000000000003e-08,8e-09,6.4e-08,0.014174741629268049,1.476873819194626e-10,820324.9071275344
1.145091383150248e-05,0.00021352111518648648,3.8185195611458397e-07,1.1000000000000001e-08,0.0,1.5000000000000002e-08,7.200000000000001e-08,9.100000000000001e-08,2.4000000000000003e-08,0.014174741629268049,1.3456724195321847e-10,900305.5728756746
0.00020562676148312882,0.00014183330266218704,5.980735030582811e-07,7.500000000000001e-08,7.200000000000001e-08,1.3e-08,7.6e-08,1.5000000000000002e-08,9.2e-08,0.014174741629268049,1.2261265906095436e-10,988084.254797572
2.5764060769666666e-05,0.0002330458811386543,1.9821247703495936e-07,3.8e-08,5.4e-08,1.2000000000000002e-08,3.2e-08,1e-09,8.400000000000001e-08,0.014174741629268049,1.1172008836462803e-10,1084421.2498434614
0.0007410894648888811,5.9173893780480796e-05,2.689795706603381e-07,3.0000000000000004e-08,1.8000000000000002e-08,5.2e-08,9.300000000000001e-08,8.6e-08,7.1e-08,0.014174741629268049,1.0179518362778041e-10,1190150.9829776366
5.206567621864376e-05,0.00020138441662222092,4.0408759607376035e-07,4.4000000000000004e-08,2.4000000000000003e-08,9.300000000000001e-08,6.000000000000001e-09,6.600000000000001e-08,1.9e-08,0.014174741629268049,9.275198007357077e-11,1306189.2345683028
0.00106037443561815,1.7180805229068816e-05,1.4063258148301747e-08,6.5e-08,1.7e-08,8e-08,6.2e-08,9.100000000000001e-08,2.8000000000000003e-08,0.014174741629268049,8.451214979900363e-11,1433541.072439033
0.00023986143277063816,9.812014002235154e-06,1.5965714849375179e-06,3.8e-08,8.400000000000001e-08,8.9e-08,4.7000000000000004e-08,2.5000000000000002e-08,8.400000000000001e-08,0.014174741629268049,7.700432333610527e-11,1573309.5572854297
5.998068581100125e-05,8.302629727061179e-05,1.341532226515497e-06,2e-09,4e-09,5.5e-08,6.300000000000001e-08,2.4000000000000003e-08,8.800000000000001e-08,0.014174741629268049,7.0163471483734e-11,1726705.296859185
0.0004697649263985542,3.9217078645112016e-05,9.332198010011645e-07,8.500000000000001e-08,8.700000000000001e-08,5.3000000000000005e-08,9.2e-08,2.8000000000000003e-08,9.400000000000001e-08,0.014174741629268049,6.393034205574957e-11,1895056.9316732776
0.0005565523252767133,2.3911202720143895e-06,1.0683530078178672e-06,1.8000000000000002e-08,1e-08,9.8e-08,5.8e-08,6.000000000000001e-08,3.1e-08,0.014174741629268049,5.825094666692277e-11,2079822.6430504802
0.0005183198934579096,0.00013113560294114867,1.036370553164223e-07,6.300000000000001e-08,9.700000000000001e-08,2.6e-08,9.8e-08,5.6000000000000005e-08,7.200000000000001e-08,0.014174741629268049,5.307609311136969e-11,2282602.7831924083
4.913818206803849e-05,3.1321255375714655e-05,1.7776046620740067e-06,9.300000000000001e-08,6.000000000000001e-09,7.9e-08,4.2000000000000006e-08,1e-08,7.800000000000001e-08,0.014174741629268049,4.8360959283197955e-11,2505153.736664681
0.0003493449121115675,0.00012960303857501048,4.2965703105826795e-07,1.6e-08,1.5000000000000002e-08,9.400000000000001e-08,4.3e-08,2.1000000000000003e-08,2.6e-08,0.014174741629268049,4.4064704948867626e-11,2749403.133359803
0.00011425751125999315,2.9189734839115008e-05,1.6738619513066375e-06,1.4000000000000001e-08,2.5000000000000002e-08,8.3e-08,3.5e-08,7.4e-08,4.7000000000000004e-08,0.014174741629268049,4.015011800862604e-11,3017466.544705126
0.0003982911246176389,0.0001438252973890733,2.2437980203535311e-07,2.8000000000000003e-08,3.5e-08,1.7e-08,3.0000000000000004e-08,5.5e-08,9.000000000000001e-08,0.014174741629268049,3.6583292183101855e-11,3311665.807730472
0.00022806066236816618,2.57514834926525e-05,1.4902529254276108e-06,9.600000000000001e-08,5.0000000000000004e-08,8.400000000000001e-08,3.1e-08,9.100000000000001e-08,3.0000000000000004e-08,0.014174741629268049,3.3333333333333335e-11,3634549.135709756
0.0007142034710393136,7.970088162575683e-05,1.5376121642773545e-07,8.6e-08,2.4000000000000003e-08,6.2e-08,4.4000000000000004e-08,1.9e-08,4.9e-08,0.01629750834620645,3.3333333333333335e-07,417.884829389909
0.00033579631243703774,0.00016391830270800386,1.7875812344358664e-07,9.8e-08,8.800000000000001e-08,9.5e-08,5.8e-08,4.9e-08,3.6000000000000005e-08,0.01629750834620645,3.0372091870516305e-07,458.62808437370154
0.000810404949809238,6.553555855559484e-06,5.63607007704216e-07,2.9e-08,4e-09,5.5e-08,8.400000000000001e-08,9.300000000000001e-08,3.0000000000000004e-09,0.01629750834620645,2.7673918937732485e-07,503.34375642058257
0.00031696438625719873,0.00014264727180236678,3.848343488846755e-07,8.100000000000001e-08,8.400000000000001e-08,4e-08,4.5000000000000006e-08,8.800000000000001e-08,4.2000000000000006e-08,0.01629750834620645,2.5215444251820963e-07,552.4191512902269
0.00013627036351961704,8.977302152532954e-05,1.145630958918233e-06,3.1e-08,1.5000000000000002e-08,6.600000000000001e-08,5.9000000000000006e-08,5.2e-08,8e-08,0.01629750834620645,2.2975373681165657e-07,606.2793365757459
0.0007985303333201359,2.654348422623255e-05,4.248414016699068e-07,8.100000000000001e-08,2e-09,5.0000000000000004e-08,7.4e-08,8.2e-08,4.9e-08,0.01629750834620645,2.093430480611418e-07,665.39082343583
0.0007257252552314147,1.7797861350690631e-06,7.592122614788725e-07,4.2000000000000006e-08,5.7e-08,2.1000000000000003e-08,2.6e-08,9.300000000000001e-08,1.6e-08,0.01629750834620645,1.9074558864500725e-07,730.2656072912316
0.00010174724188533476,1.0176178435859406e-06,1.9237185905800606e-06,1.7e-08,8.700000000000001e-08,0.0,3.1e-08,1.4000000000000001e-08,4.4000000000000004e-08,0.01629750834620645,1.7380027626665617e-07,801.4656024841636
0.00048160287497182126,0.00013456230697306054,1.4423352997199813e-07,1e-09,6.900000000000001e-08,9.700000000000001e-08,2.4000000000000003e-08,5.0000000000000004e-08,8.3e-08,0.01629750834620645,1.5836033873675985e-07,879.6075093115182
0.00013080607257829637,0.00013333617747662984,8.053288830872048e-07,3.9000000000000005e-08,3.3000000000000004e-08,7.3e-08,8e-09,8.500000000000001e-08,9.5e-08,0.01629750834620645,1.442920427027686e-07,965.368155587813
0.00030538903267116415,9.247242853902574e-05,8.099575067940427e-07,1.3e-08,3.8e-08,7.3e-08,9.100000000000001e-08,7.1e-08,3.7e-08,0.01629750834620645,1.314735353145885e-07,1059.4903590039332
0.00022543988741550989,0.0001943872866996493,1.385183234269981e-07,1.2000000000000002e-08,8.100000000000001e-08,2.5000000000000002e-08,2.2000000000000002e-08,4e-09,1.1000000000000001e-08,0.01629750834620645,1.197937887934876e-07,1162.7893610586113
0.00046942101252456833,0.00011338241929148,3.372311334387713e-07,4.7000000000000004e-08,4e-08,9.9e-08,7.500000000000001e-08,2.4000000000000003e-08,3.2e-08,0.01629750834620645,1.0915163876259093e-07,1276.1598882902858
9.075920587619542e-05,7.84862966407075e-05,1.320916167105332e-06,4.9e-08,6.7e-08,1e-08,1.4000000000000001e-08,1.4000000000000001e-08,4.4000000000000004e-08,0.01629750834620645,9.945490800944463e-08,1400.5839019703449
0.0008471162949607097,2.9883812805457517e-06,5.24134999053698e-07,9.2e-08,2e-09,2.8000000000000003e-08,9.100000000000001e-08,5.9000000000000006e-08,1.3e-08,0.01629750834620645,9.0619608091098e-08,1537.1391033819011
0.0006797360512600599,4.9512701146580516e-06,8.190750833720701e-07,1.9e-08,8e-09,8.9e-08,8.100000000000001e-08,3.2e-08,5.0000000000000004e-08,0.01629750834620645,8.256921186639036e-08,1687.0082683527394
0.0002299419871455623,0.00016288642661081067,3.8357084939528126e-07,3.9000000000000005e-08,5.8e-08,5.4e-08,6.000000000000001e-09,6.000000000000001e-08,8.100000000000001e-08,0.01629750834620645,7.523399065446399e-08,1851.48949189371
0.00016033886582793086,0.00012717665090092856,8.000538000025596e-07,8.500000000000001e-08,6.000000000000001e-08,5.9000000000000006e-08,5e-09,5.6000000000000005e-08,2.2000000000000002e-08,0.01629750834620645,6.855041027828837e-08,2032.0074316767127
7.2565652106749556e-06,0.00019909496529169708,5.056904428068767e-07,2.3e-08,1.2000000000000002e-08,9.5e-08,5.7e-08,3.0000000000000004e-08,4.5000000000000006e-08,0.01629750834620645,6.24605807620128e-08,2230.1256477379075
0.0009632276939497662,3.129692146184593e-05,8.085206630365368e-08,6.000000000000001e-08,3.1e-08,9.400000000000001e-08,7.9e-08,7.200000000000001e-08,2.5000000000000002e-08,0.01629750834620645,5.6911754915689674e-08,2447.560145286756
0.00024489565255714083,3.1970159884777815e-05,1.4089733687044965e-06,3.5e-08,5.0000000000000004e-08,5.4e-08,7.800000000000001e-08,1.8000000000000002e-08,1.1000000000000001e-08,0.01629750834620645,5.185587146434905e-08,2686.1942379222196
0.0003355619775187188,7.614847717015973e-05,8.852622922226286e-07,1.1000000000000001e-08,1.5000000000000002e-08,8.100000000000001e-08,5.6000000000000005e-08,6.000000000000001e-08,2.3e-08,0.01629750834620645,4.7249138764226834e-08,2948.0948599941967
0.00032035531747796496,0.00016688439534129508,1.835624431492999e-07,9.000000000000001e-09,3.5e-08,2.5000000000000002e-08,2.1000000000000003e-08,3.8e-08,8.400000000000001e-08,0.01629750834620645,4.305165550049612e-08,3235.530469400055
0.0006920859823049086,6.242857131348759e-05,3.3376895173882196e-07,7.1e-08,6.600000000000001e-08,7.9e-08,9.300000000000001e-08,5.3000000000000005e-08,5.0000000000000004e-08,0.01629750834620645,3.92270650811666e-08,3550.990695881729
0.00010645960682360267,9.35953730860923e-05,1.1702235949319258e-06,2e-09,3.2e-08,1e-08,1.4000000000000001e-08,4.7000000000000004e-08,1.3e-08,0.01629750834620645,3.574224073367744e-08,3897.207905007525
0.00032993991409740916,4.7890015828112425e-05,1.1230260222415296e-06,8.3e-08,2e-09,4.7000000000000004e-08,2.5000000000000002e-08,2.5000000000000002e-08,7.3e-08,0.01629750834620645,3.2566998576640836e-08,4277.180864615539
0.00010608400926957984,4.580035299899991e-05,1.555410509408578e-06,4.3e-08,2.3e-08,3.9000000000000005e-08,4.5000000000000006e-08,8.2e-08,8.800000000000001e-08,0.01629750834620645,2.9673836181501282e-08,4694.200718706075
3.970144682272033e-06,0.0001693261314478597,7.512684759474056e-07,8.6e-08,5.0000000000000004e-08,5.6000000000000005e-08,5.0000000000000004e-08,3.2e-08,7.3e-08,0.01629750834620645,2.7037694359656227e-08,5151.879493756536
0.0003322763264625223,8.845458924733985e-05,7.923647032159747e-07,3.3000000000000004e-08,2.2000000000000002e-08,9.5e-08,7.200000000000001e-08,2.8000000000000003e-08,8.700000000000001e-08,0.01629750834620645,2.4635740111752583e-08,5654.18138436679
